surface,reading,theme_ids,source_kind,source_ref
ワスプ,わすぷ,person_job,auto,wnja:1.1-compatible-roots-v2
ワピチ,わぴち,animal|nature,auto,wnja:1.1-compatible-roots-v2
ヴァン,ゔぁん,vehicle,auto,wnja:1.1-compatible-roots-v2
ヴィラ,ゔぃら,place_building,auto,wnja:1.1-compatible-roots-v2
一薬草,いちやくそう,plant|nature,auto,wnja:1.1-compatible-roots-v2
三塁手,さんるいしゅ,person_job,auto,wnja:1.1-compatible-roots-v2
三太郎,さんたろう,person_job,auto,wnja:1.1-compatible-roots-v2
三斑鶉,みふうずら,animal|nature,auto,wnja:1.1-compatible-roots-v2
三色菫,さんしきすみれ,plant|nature,auto,wnja:1.1-compatible-roots-v2
三葉虫,さんようちゅう,animal|nature,auto,wnja:1.1-compatible-roots-v2
三頭筋,さんとうきん,body,auto,wnja:1.1-compatible-roots-v2
上げ米,あげまい,food,auto,wnja:1.1-compatible-roots-v2
上さん,かみさん,person_job,auto,wnja:1.1-compatible-roots-v2
上乗り,うわのり,person_job,auto,wnja:1.1-compatible-roots-v2
上手者,じょうずもの,person_job,auto,wnja:1.1-compatible-roots-v2
上気道,じょうきどう,body,auto,wnja:1.1-compatible-roots-v2
上直筋,じょうちょくきん,body,auto,wnja:1.1-compatible-roots-v2
上腕骨,じょうわんこつ,body,auto,wnja:1.1-compatible-roots-v2
上顎骨,じょうがくこつ,body,auto,wnja:1.1-compatible-roots-v2
下っぱ,したっぱ,person_job,auto,wnja:1.1-compatible-roots-v2
下っ腹,したっぱら,body,auto,wnja:1.1-compatible-roots-v2
下働き,したばたらき,person_job,auto,wnja:1.1-compatible-roots-v2
下回り,したまわり,person_job,auto,wnja:1.1-compatible-roots-v2
下垂体,かすいたい,body,auto,wnja:1.1-compatible-roots-v2
下士官,かしかん,person_job,auto,wnja:1.1-compatible-roots-v2
下宿人,げしゅくにん,person_job,auto,wnja:1.1-compatible-roots-v2
下宿屋,げしゅくや,place_building,auto,wnja:1.1-compatible-roots-v2
下手人,げしゅにん,person_job,auto,wnja:1.1-compatible-roots-v2
下手糞,へたくそ,person_job,auto,wnja:1.1-compatible-roots-v2
下積み,したづみ,person_job,auto,wnja:1.1-compatible-roots-v2
下腹部,かふくぶ,body,auto,wnja:1.1-compatible-roots-v2
下顎骨,かがくこつ,body,auto,wnja:1.1-compatible-roots-v2
不断草,ふだんそう,food|plant|vegetable,reviewed,wnja:07720277-n
不束者,ふつつかもの,person_job,auto,wnja:1.1-compatible-roots-v2
不適合,ふてきごう,person_job,auto,wnja:1.1-compatible-roots-v2
与太者,よたもの,person_job,auto,wnja:1.1-compatible-roots-v2
与太郎,よたろう,person_job,auto,wnja:1.1-compatible-roots-v2
世間師,せけんし,person_job,auto,wnja:1.1-compatible-roots-v2
両替商,りょうがえしょう,person_job,auto,wnja:1.1-compatible-roots-v2
中心溝,ちゅうしんこう,body,auto,wnja:1.1-compatible-roots-v2
中心窩,ちゅうしんか,body,auto,wnja:1.1-compatible-roots-v2
中手骨,ちゅうしゅこつ,body,auto,wnja:1.1-compatible-roots-v2
中書省,ちゅうしょしょう,animal|nature,auto,wnja:1.1-compatible-roots-v2
中足骨,ちゅうそっこつ,body,auto,wnja:1.1-compatible-roots-v2
丸のみ,まるのみ,daily_tools,auto,wnja:1.1-compatible-roots-v2
丸太舟,まるたぶね,vehicle,auto,wnja:1.1-compatible-roots-v2
丸木舟,まるきぶね,vehicle,auto,wnja:1.1-compatible-roots-v2
主任者,しゅにんしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
主力艦,しゅりょくかん,vehicle,auto,wnja:1.1-compatible-roots-v2
主唱者,しゅしょうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
主導者,しゅどうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
主義者,しゅぎしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
乗馬服,じょうばふく,clothing,auto,wnja:1.1-compatible-roots-v2
乙女子,おとめご,person_job,auto,wnja:1.1-compatible-roots-v2
乱暴者,らんぼうもの,person_job,auto,wnja:1.1-compatible-roots-v2
乳ぶさ,ちぶさ,body,auto,wnja:1.1-compatible-roots-v2
乳母車,うばぐるま,vehicle,auto,wnja:1.1-compatible-roots-v2
事務家,じむか,person_job,auto,wnja:1.1-compatible-roots-v2
事業主,じぎょうぬし,person_job,auto,wnja:1.1-compatible-roots-v2
事業家,じぎょうか,person_job,auto,wnja:1.1-compatible-roots-v2
二塁手,にるいしゅ,person_job,auto,wnja:1.1-compatible-roots-v2
二等兵,にとうへい,person_job,auto,wnja:1.1-compatible-roots-v2
二頭筋,にとうきん,body,auto,wnja:1.1-compatible-roots-v2
五位鷺,ごいさぎ,animal|nature,auto,wnja:1.1-compatible-roots-v2
五重奏,ごじゅうそう,music,auto,wnja:1.1-compatible-roots-v2
五香粉,うーしゃんふぇん,food,auto,wnja:1.1-compatible-roots-v2
亜低木,あていぼく,plant|nature,auto,wnja:1.1-compatible-roots-v2
亜潅木,あかんぼく,plant|nature,auto,wnja:1.1-compatible-roots-v2
交渉人,こうしょうにん,person_job,auto,wnja:1.1-compatible-roots-v2
人攫い,ひとさらい,person_job,auto,wnja:1.1-compatible-roots-v2
人造湖,じんぞうこ,nature|place_building,auto,wnja:1.1-compatible-roots-v2
人非人,にんぴにん,person_job,auto,wnja:1.1-compatible-roots-v2
介護者,かいごしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
仏の座,ほとけのざ,plant|nature,auto,wnja:1.1-compatible-roots-v2
仕立物,したてもの,person_job,auto,wnja:1.1-compatible-roots-v2
付け人,つけびと,person_job,auto,wnja:1.1-compatible-roots-v2
付属肢,ふぞくし,body,auto,wnja:1.1-compatible-roots-v2
代作者,だいさくしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
代書人,だいしょにん,person_job,auto,wnja:1.1-compatible-roots-v2
代理母,だいりはは,person_job,auto,wnja:1.1-compatible-roots-v2
代行者,だいこうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
代言人,だいげんにん,person_job,auto,wnja:1.1-compatible-roots-v2
代議員,だいぎいん,person_job,auto,wnja:1.1-compatible-roots-v2
代議士,だいぎし,person_job,auto,wnja:1.1-compatible-roots-v2
令夫人,れいふじん,person_job,auto,wnja:1.1-compatible-roots-v2
仲立人,なかだちにん,person_job,auto,wnja:1.1-compatible-roots-v2
仲裁人,ちゅうさいにん,person_job,auto,wnja:1.1-compatible-roots-v2
仲買人,なかがいにん,person_job,auto,wnja:1.1-compatible-roots-v2
企業家,きぎょうか,person_job,auto,wnja:1.1-compatible-roots-v2
企業者,きぎょうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
伊達男,だておとこ,person_job,auto,wnja:1.1-compatible-roots-v2
伝道者,でんどうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
伯父貴,おじき,person_job,auto,wnja:1.1-compatible-roots-v2
作り人,つくりびと,person_job,auto,wnja:1.1-compatible-roots-v2
作り手,つくりて,person_job,auto,wnja:1.1-compatible-roots-v2
作曲家,さっきょくか,person_job,auto,wnja:1.1-compatible-roots-v2
作曲者,さっきょくしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
使い手,つかいて,person_job,auto,wnja:1.1-compatible-roots-v2
使い番,つかいばん,person_job,auto,wnja:1.1-compatible-roots-v2
供給者,きょうきゅうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
侵略者,しんりゃくしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
便利屋,べんりや,person_job,auto,wnja:1.1-compatible-roots-v2
保安官,ほあんかん,person_job,auto,wnja:1.1-compatible-roots-v2
保護司,ほごし,person_job,auto,wnja:1.1-compatible-roots-v2
修道士,しゅうどうし,person_job,auto,wnja:1.1-compatible-roots-v2
修道尼,しゅうどうに,person_job,auto,wnja:1.1-compatible-roots-v2
修道院,しゅうどういん,place_building,auto,wnja:1.1-compatible-roots-v2
借り手,かりて,person_job,auto,wnja:1.1-compatible-roots-v2
側脳室,そくのうしつ,body,auto,wnja:1.1-compatible-roots-v2
側頭筋,そくとうきん,body,auto,wnja:1.1-compatible-roots-v2
側頭葉,そくとうよう,body,auto,wnja:1.1-compatible-roots-v2
側頭骨,そくとうこつ,body,auto,wnja:1.1-compatible-roots-v2
偵察機,ていさつき,vehicle,reviewed,wnja:04062644-n
偽善者,ぎぜんしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
傀儡女,くぐつめ,person_job,auto,wnja:1.1-compatible-roots-v2
傍聴者,ぼうちょうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
働き口,はたらきぐち,person_job,auto,wnja:1.1-compatible-roots-v2
働き手,はたらきて,person_job,auto,wnja:1.1-compatible-roots-v2
僧帽弁,そうぼうべん,body,auto,wnja:1.1-compatible-roots-v2
僧帽筋,そうぼうきん,body,auto,wnja:1.1-compatible-roots-v2
儀仗兵,ぎじょうへい,person_job,auto,wnja:1.1-compatible-roots-v2
儒教的,じゅきょうてき,person_job,auto,wnja:1.1-compatible-roots-v2
優曇華,うどんげ,food|fruit,auto,wnja:1.1-compatible-roots-v2
元市長,もとしちょう,person_job,auto,wnja:1.1-compatible-roots-v2
兄さん,にいさん,person_job,auto,wnja:1.1-compatible-roots-v2
免疫系,めんえきけい,body,auto,wnja:1.1-compatible-roots-v2
入れ毛,いれげ,clothing,auto,wnja:1.1-compatible-roots-v2
入植者,にゅうしょくしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
全粒粉,ぜんりゅうふん,food,auto,wnja:1.1-compatible-roots-v2
八十路,やそじ,person_job,auto,wnja:1.1-compatible-roots-v2
公用人,こうようにん,person_job,auto,wnja:1.1-compatible-roots-v2
共犯者,きょうはんしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
共鳴者,きょうめいしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
兵六玉,ひょうろくだま,person_job,auto,wnja:1.1-compatible-roots-v2
兵学者,へいがくしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
兵法家,ひょうほうか,person_job,auto,wnja:1.1-compatible-roots-v2
内弁慶,うちべんけい,person_job,auto,wnja:1.1-compatible-roots-v2
内弟子,うちでし,person_job,auto,wnja:1.1-compatible-roots-v2
内科医,ないかい,person_job,auto,wnja:1.1-compatible-roots-v2
内胚葉,ないはいよう,body,auto,wnja:1.1-compatible-roots-v2
内親王,ないしんのう,person_job,auto,wnja:1.1-compatible-roots-v2
内転筋,ないてんきん,body,auto,wnja:1.1-compatible-roots-v2
内骨格,ないこっかく,body,auto,wnja:1.1-compatible-roots-v2
円口類,えんこうるい,animal|nature,auto,wnja:1.1-compatible-roots-v2
円花蜂,まるはなばち,animal|nature,auto,wnja:1.1-compatible-roots-v2
凝り屋,こりや,person_job,auto,wnja:1.1-compatible-roots-v2
処女膜,しょじょまく,body,auto,wnja:1.1-compatible-roots-v2
出し汁,だしじる,food,auto,wnja:1.1-compatible-roots-v2
出っ歯,でっぱ,body,auto,wnja:1.1-compatible-roots-v2
出来星,できぼし,person_job,auto,wnja:1.1-compatible-roots-v2
出歯亀,でばかめ,person_job,auto,wnja:1.1-compatible-roots-v2
出資者,しゅっししゃ,person_job,auto,wnja:1.1-compatible-roots-v2
出願者,しゅつがんしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
分限者,ぶげんしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
制動手,せいどうしゅ,person_job,auto,wnja:1.1-compatible-roots-v2
制御棒,せいぎょぼう,daily_tools,auto,wnja:1.1-compatible-roots-v2
剃り刃,そりば,daily_tools,auto,wnja:1.1-compatible-roots-v2
前奏曲,ぜんそうきょく,music,auto,wnja:1.1-compatible-roots-v2
前市長,ぜんしちょう,person_job,auto,wnja:1.1-compatible-roots-v2
前立て,まえだて,body,auto,wnja:1.1-compatible-roots-v2
前鋸筋,ぜんきょきん,body,auto,wnja:1.1-compatible-roots-v2
前頭葉,ぜんとうよう,body,auto,wnja:1.1-compatible-roots-v2
前頭骨,ぜんとうこつ,body,auto,wnja:1.1-compatible-roots-v2
剣闘士,けんとうし,person_job,auto,wnja:1.1-compatible-roots-v2
副検事,ふくけんじ,person_job,auto,wnja:1.1-compatible-roots-v2
副神経,ふくしんけい,body,auto,wnja:1.1-compatible-roots-v2
副総裁,ふくそうさい,person_job,auto,wnja:1.1-compatible-roots-v2
副議長,ふくぎちょう,person_job,auto,wnja:1.1-compatible-roots-v2
副鼻腔,ふくびくう,body,auto,wnja:1.1-compatible-roots-v2
割烹店,かっぽうてん,place_building,auto,wnja:1.1-compatible-roots-v2
創世記,そうせいき,music,auto,wnja:1.1-compatible-roots-v2
創立者,そうりつしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
創設者,そうせつしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
創造者,そうぞうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
助け手,たすけて,person_job,auto,wnja:1.1-compatible-roots-v2
助兵衛,すけべえ,person_job,auto,wnja:1.1-compatible-roots-v2
助産婦,じょさんぷ,person_job,auto,wnja:1.1-compatible-roots-v2
労働歌,ろうどうか,music,auto,wnja:1.1-compatible-roots-v2
労務者,ろうむしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
動原体,どうげんたい,body,auto,wnja:1.1-compatible-roots-v2
動脈管,どうみゃくかん,body,auto,wnja:1.1-compatible-roots-v2
勝利者,しょうりしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
勝負師,しょうぶし,person_job,auto,wnja:1.1-compatible-roots-v2
勤労者,きんろうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
勧進元,かんじんもと,person_job,auto,wnja:1.1-compatible-roots-v2
勿忘草,わすれなぐさ,plant|nature,reviewed,wnja:12822115-n
千鳥草,ちどりそう,plant|nature,auto,wnja:1.1-compatible-roots-v2
半熟卵,はんじゅくたまご,food,auto,wnja:1.1-compatible-roots-v2
半規管,はんきかん,body,auto,wnja:1.1-compatible-roots-v2
半透膜,はんとうまく,body,auto,wnja:1.1-compatible-roots-v2
半風子,はんぷうし,animal|nature,auto,wnja:1.1-compatible-roots-v2
卓越風,たくえつふう,nature,auto,wnja:1.1-compatible-roots-v2
協奏曲,きょうそうきょく,music,auto,wnja:1.1-compatible-roots-v2
南寄り,みなみより,nature,auto,wnja:1.1-compatible-roots-v2
単葉機,たんようき,vehicle,auto,wnja:1.1-compatible-roots-v2
占有者,せんゆうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
卸問屋,おろしどんや,person_job,auto,wnja:1.1-compatible-roots-v2
原腸胚,げんちょうはい,animal|nature,auto,wnja:1.1-compatible-roots-v2
厭世家,えんせいか,person_job,auto,wnja:1.1-compatible-roots-v2
去勢牛,きょせいぎゅう,animal|nature,auto,wnja:1.1-compatible-roots-v2
参事官,さんじかん,person_job,auto,wnja:1.1-compatible-roots-v2
参考人,さんこうにん,person_job,auto,wnja:1.1-compatible-roots-v2
参謀長,さんぼうちょう,person_job,auto,wnja:1.1-compatible-roots-v2
又従兄,またいとこ,person_job,auto,wnja:1.1-compatible-roots-v2
双翅類,そうしるい,animal|nature,auto,wnja:1.1-compatible-roots-v2
反射弓,はんしゃきゅう,body,auto,wnja:1.1-compatible-roots-v2
反逆者,はんぎゃくしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
収入役,しゅうにゅうやく,person_job,auto,wnja:1.1-compatible-roots-v2
取り手,とりて,person_job,auto,wnja:1.1-compatible-roots-v2
受け方,うけかた,person_job,auto,wnja:1.1-compatible-roots-v2
受信人,じゅしんにん,person_job,auto,wnja:1.1-compatible-roots-v2
受刑者,じゅけいしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
受容体,じゅようたい,body,auto,wnja:1.1-compatible-roots-v2
受容器,じゅようき,body,auto,wnja:1.1-compatible-roots-v2
受益者,じゅえきしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
受精膜,じゅせいまく,body,auto,wnja:1.1-compatible-roots-v2
受給者,じゅきゅうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
受講者,じゅこうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
受験者,じゅけんしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
口抜き,くちぬき,daily_tools,auto,wnja:1.1-compatible-roots-v2
口蓋垂,こうがいすい,body,auto,wnja:1.1-compatible-roots-v2
口蓋骨,こうがいこつ,body,auto,wnja:1.1-compatible-roots-v2
古参兵,こさんへい,person_job,auto,wnja:1.1-compatible-roots-v2
古強者,ふるつわもの,person_job,auto,wnja:1.1-compatible-roots-v2
叩き肉,たたきにく,food,auto,wnja:1.1-compatible-roots-v2
召替え,めしかえ,clothing,auto,wnja:1.1-compatible-roots-v2
右心室,うしんしつ,body,auto,wnja:1.1-compatible-roots-v2
右心房,うしんぼう,body,auto,wnja:1.1-compatible-roots-v2
司法官,しほうかん,person_job,auto,wnja:1.1-compatible-roots-v2
合の子,あいのこ,person_job,auto,wnja:1.1-compatible-roots-v2
合宿所,がっしゅくじょ,place_building,auto,wnja:1.1-compatible-roots-v2
合衆国,がっしゅうこく,country,auto,wnja:1.1-compatible-roots-v2
同伴者,どうはんしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
同居人,どうきょにん,person_job,auto,wnja:1.1-compatible-roots-v2
同調者,どうちょうしゃ,person_job,auto,wnja:1.1-compatible-roots-v2
名取草,なとりぐさ,plant|nature,auto,wnja:1.1-compatible-roots-v2
含羞草,おじぎそう,plant|nature,auto,wnja:1.1-compatible-roots-v2
呉れ手,くれて,person_job,auto,wnja:1.1-compatible-roots-v2
咀嚼筋,そしゃくきん,body,auto,wnja:1.1-compatible-roots-v2
和三盆,わさんぼん,food,auto,wnja:1.1-compatible-roots-v2
唐変木,とうへんぼく,person_job,auto,wnja:1.1-compatible-roots-v2
唐獅子,からじし,animal|nature,auto,wnja:1.1-compatible-roots-v2
唐茄子,とうなす,food|vegetable,reviewed,wnja:07735510-n
商い屋,あきないや,person_job,auto,wnja:1.1-compatible-roots-v2
喜歌劇,きかげき,music,auto,wnja:1.1-compatible-roots-v2
嗅神経,きゅうしんけい,body,auto,wnja:1.1-compatible-roots-v2
噴火山,ふんかざん,nature|place_building,auto,wnja:1.1-compatible-roots-v2
囃子方,はやしかた,person_job,auto,wnja:1.1-compatible-roots-v2
四つ足,よつあし,animal|nature,auto,wnja:1.1-compatible-roots-v2
四十雀,しじゅうから,animal|nature,auto,wnja:1.1-compatible-roots-v2
四重奏,しじゅうそう,music,auto,wnja:1.1-compatible-roots-v2
回し者,まわしもの,person_job,auto,wnja:1.1-compatible-roots-v2
回外筋,かいがいきん,body,auto,wnja:1.1-compatible-roots-v2
回教徒,かいきょうと,person_job,auto,wnja:1.1-compatible-roots-v2
回盲弁,かいもうべん,body,auto,wnja:1.1-compatible-roots-v2
囲い者,かこいもの,person_job,auto,wnja:1.1-compatible-roots-v2
園芸家,えんげいか,person_job,auto,wnja:1.1-compatible-roots-v2
地溝帯,ちこうたい,nature|place_building,auto,wnja:1.1-compatible-roots-v2
地球人,ちきゅうじん,person_job,auto,wnja:1.1-compatible-roots-v2
垂れ絹,たれぎぬ,daily_tools,auto,wnja:1.1-compatible-roots-v2
垂乳根,たらちね,person_job,auto,wnja:1.1-compatible-roots-v2
埋葬地,まいそうち,place_building,auto,wnja:1.1-compatible-roots-v2
執政官,しっせいかん,person_job,auto,wnja:1.1-compatible-roots-v2
執行部,しっこうぶ,person_job,auto,wnja:1.1-compatible-roots-v2
培養基,ばいようき,food,auto,wnja:1.1-compatible-roots-v2
基底膜,きていまく,body,auto,wnja:1.1-compatible-roots-v2
堅パン,かたぱん,food,auto,wnja:1.1-compatible-roots-v2
堕天使,だてんし,person_job,auto,wnja:1.1-compatible-roots-v2
塵溜め,ごみため,place_building,auto,wnja:1.1-compatible-roots-v2
墓掘り,はかほり,person_job,auto,wnja:1.1-compatible-roots-v2
士君子,しくんし,person_job,auto,wnja:1.1-compatible-roots-v2
売国奴,ばいこくど,person_job,auto,wnja:1.1-compatible-roots-v2
変光星,へんこうせい,nature,auto,wnja:1.1-compatible-roots-v2
